id,date,type,category,amount,payment_method,recurring
4529,2024-03-23,Expense,Healthcare,1455.961098,Bank Transfer,0
4530,2024-02-02,Expense,Childcare,3704.685887,Cash,1
4531,2024-09-21,Income,Childcare,3317.277,Credit Card,0
4532,2024-05-04,Expense,Debt Repayment,1971.4,Cash,0
4533,2024-01-11,Expense,Phone,3027.2807,Credit Card,0
4534,2024-12-22,Income,Shopping,3981.60401,Credit Card,1
4535,2024-01-29,Expense,Debt Repayment,1602.66052569528,Debit Card,1
4536,2024-06-10,Expense,Phone,3327.37022219,Debit Card,0
4537,2024-06-17,Income,Entertainment,4310.599,Debit Card,0
4538,2024-07-19,Income,Phone,301.4289239,Bank Transfer,1
4539,2024-12-04,Income,Debt Repayment,4073.6,Bank Transfer,1
4540,2024-09-25,Expense,Dining Out,3375.691973,Debit Card,0
4541,2024-05-21,Expense,Education,3445.28852824843,Credit Card,0
4542,2024-04-22,Income,Internet,4897.614529,Bank Transfer,1
4543,2024-10-23,Expense,Internet,2120.6793328,Other,0
4544,2024-03-22,Income,Rent/Mortgage,4120.756,Debit Card,0
4545,2024-08-17,Expense,Travel,1122.8954,Debit Card,0
4546,2024-04-02,Income,Subscriptions,1144.5189,Other,0
4547,2024-05-29,Income,Childcare,766.4,Cash,1
4548,2024-05-29,Income,Insurance,1386.425851659,Cash,0
4549,2024-12-16,Income,Education,2846.5641,Other,1
4550,2024-01-08,Income,Utilities,3533.836531937,Debit Card,1
4551,2024-08-19,Income,Utilities,3807.187224,Debit Card,1
4552,2024-07-06,Income,Travel,4507.8,Other,0
4553,2024-01-21,Expense,Insurance,976.9715,Bank Transfer,1
4554,2024-07-19,Income,Phone,1210.89217212,Cash,1
4555,2024-12-08,Expense,Shopping,3129.372598372,Other,1
4556,2024-07-28,Income,Rent/Mortgage,858.24769186397,Other,1
4557,2024-02-09,Income,Childcare,4724.46521084381,Other,0
4558,2024-02-01,Expense,Education,4949.5267902,Cash,1
4559,2024-02-04,Expense,Insurance,2791.9618797,Debit Card,1
4560,2024-08-27,Income,Dining Out,4134.51711,Other,1
4561,2024-01-12,Expense,Rent/Mortgage,3902.7054422821,Other,0
4562,2024-09-29,Income,Rent/Mortgage,4186.8837734047,Other,1
4563,2024-04-12,Income,Healthcare,1245.866845,Bank Transfer,0
4564,2024-10-29,Expense,Groceries,3007.2947628367,Debit Card,1
4565,2024-08-01,Income,Internet,35.75290924,Cash,0
4566,2024-01-14,Expense,Transportation,150.451,Debit Card,1
4567,2024-07-31,Income,Insurance,875.18393783,Cash,0
4568,2024-04-26,Income,Gifts/Donations,1124.777,Cash,0
4569,2024-10-23,Income,Debt Repayment,1456.674933713,Debit Card,1
4570,2024-01-30,Income,Travel,3044.8552595,Debit Card,0
4571,2024-11-15,Income,Education,2622.17873,Bank Transfer,1
4572,2024-11-02,Expense,Internet,2471.9235819964,Bank Transfer,1
4573,2024-06-12,Income,Shopping,1525.4,Debit Card,0
4574,2024-06-05,Income,Internet,3300.7277040793,Cash,0
4575,2024-03-29,Expense,Travel,2902.840581,Cash,0
4576,2024-10-27,Income,Phone,4939.2,Other,1
4577,2024-11-06,Expense,Rent/Mortgage,4459.58623,Debit Card,0
4578,2024-02-13,Income,Insurance,1630.19439,Cash,0
4579,2024-05-31,Expense,Debt Repayment,4326.969015074,Debit Card,1
4580,2024-01-03,Income,Dining Out,4973.5325,Credit Card,0
4581,2024-05-01,Income,Travel,3132.89105133802,Debit Card,1
4582,2024-03-21,Expense,Childcare,4701.865,Bank Transfer,1
4583,2024-04-22,Expense,Childcare,2105.62619439,Other,1
4584,2024-07-11,Expense,Entertainment,1883.8686,Debit Card,0
4585,2024-09-27,Expense,Childcare,810.945634,Cash,0
4586,2024-01-10,Income,Shopping,4373.57366058812,Other,0
4587,2024-06-26,Expense,Healthcare,2709.7770934485,Debit Card,1
4588,2024-04-08,Expense,Phone,3427.59,Bank Transfer,1
4589,2024-02-10,Income,Entertainment,375.94,Bank Transfer,0
4590,2024-08-11,Income,Phone,1793.2046102,Debit Card,0
4591,2024-05-25,Expense,Childcare,530.68381,Cash,0
4592,2024-07-14,Expense,Gifts/Donations,840.152,Cash,1
4593,2024-08-16,Income,Healthcare,3376.2995,Other,0
4594,2024-08-16,Income,Rent/Mortgage,2317.86,Other,0
4595,2024-05-25,Income,Debt Repayment,3257.3966,Debit Card,1
4596,2024-07-01,Expense,Transportation,406.1066,Other,1
4597,2024-03-07,Income,Childcare,466.9197762466,Debit Card,0
4598,2024-09-20,Income,Transportation,4019.871,Cash,1
4599,2024-04-20,Income,Debt Repayment,4121.54661912375,Bank Transfer,0
4600,2024-01-31,Income,Utilities,4.2714,Credit Card,0
4601,2024-06-04,Expense,Shopping,401.863,Debit Card,1
4602,2024-06-13,Income,Dining Out,4791.7,Cash,0
4603,2024-10-30,Expense,Healthcare,2872.472,Bank Transfer,0
4604,2024-09-12,Expense,Dining Out,3573.217118,Other,0
4605,2024-10-31,Income,Debt Repayment,1236.875,Other,1
4606,2024-11-28,Expense,Debt Repayment,2708.4,Other,0
4607,2024-01-09,Income,Phone,4398.261881,Other,1
4608,2024-06-29,Expense,Utilities,873.42,Credit Card,0
4609,2024-01-07,Expense,Education,3486.34034,Debit Card,1
4610,2024-10-30,Expense,Healthcare,382.590169772,Credit Card,0
4611,2024-06-19,Expense,Utilities,873.17,Debit Card,0
4612,2024-02-07,Income,Internet,3341.914633609,Debit Card,0
4613,2024-07-13,Expense,Internet,1025.876637502,Credit Card,0
4614,2024-04-21,Expense,Rent/Mortgage,1700.8496129,Bank Transfer,0
4615,2024-06-02,Income,Internet,1278.28701,Debit Card,1
4616,2024-07-08,Income,Gifts/Donations,3943.287,Cash,1
4617,2024-11-19,Expense,Rent/Mortgage,3492.9,Credit Card,1
4618,2024-02-22,Expense,Education,1019.8722118817,Other,1
4619,2024-04-09,Expense,Dining Out,1469.8469,Bank Transfer,0
4620,2024-09-01,Expense,Transportation,3559.495951367,Other,0
4621,2024-03-05,Income,Gifts/Donations,4508.11095091,Other,1
4622,2024-07-05,Income,Childcare,2202.4515047,Credit Card,0
4623,2024-08-30,Expense,Insurance,4908.3794765,Debit Card,1
4624,2024-09-14,Income,Internet,1963.90884,Debit Card,0
4625,2024-04-14,Income,Childcare,2649.9381436,Debit Card,0
4626,2024-07-25,Expense,Gifts/Donations,894.6704,Cash,0
4627,2024-12-08,Income,Dining Out,4369.258711,Cash,1
4628,2024-02-12,Expense,Phone,43.991701,Other,1
4629,2024-06-12,Expense,Subscriptions,3085.8202,Credit Card,1
4630,2024-07-20,Income,Dining Out,1005.71830702197,Credit Card,0
4631,2024-12-18,Income,Rent/Mortgage,851.866606,Other,0
4632,2024-12-31,Income,Utilities,3379.9,Other,1
4633,2024-11-06,Expense,Debt Repayment,4388.85633569738,Cash,1
4634,2024-01-31,Income,Insurance,364.917,Credit Card,0
4635,2024-12-18,Expense,Childcare,2305.78829857,Debit Card,1
4636,2024-07-20,Income,Internet,1589.7,Other,0
4637,2024-04-02,Expense,Dining Out,1650.7693664244,Cash,1
4638,2024-09-02,Expense,Travel,3303.17738,Credit Card,1
4639,2024-01-21,Income,Transportation,2887.94803,Other,1
4640,2024-01-17,Expense,Childcare,4468.5571694107,Other,1
4641,2024-01-16,Income,Rent/Mortgage,48.59298753,Bank Transfer,0
4642,2024-12-12,Income,Phone,4941.28593761381,Bank Transfer,0
4643,2024-12-07,Expense,Debt Repayment,3278.219593717,Other,0
4644,2024-06-11,Income,Internet,1482.6815,Other,1
4645,2024-12-19,Expense,Transportation,4094.3,Other,1
4646,2024-06-08,Income,Gifts/Donations,4552.8631628,Credit Card,1
4647,2024-05-28,Expense,Phone,2974.52445,Debit Card,1
4648,2024-09-14,Expense,Entertainment,3489.78,Cash,1
4649,2024-12-08,Expense,Subscriptions,556.235014,Debit Card,1
4650,2024-05-28,Expense,Education,4992.3,Debit Card,1
4651,2024-08-09,Expense,Childcare,1891.236,Credit Card,0
4652,2024-08-11,Expense,Subscriptions,1549.6,Other,0
4653,2024-03-09,Income,Debt Repayment,3661.988619,Credit Card,1
4654,2024-09-25,Expense,Childcare,4784.7166609,Bank Transfer,0
4655,2024-04-06,Income,Education,1845.7975485,Bank Transfer,0
4656,2024-11-02,Income,Healthcare,1331.57392444,Cash,0
4657,2024-12-11,Expense,Rent/Mortgage,3449.5173589415,Credit Card,0
4658,2024-08-04,Expense,Groceries,3515.7,Credit Card,0
4659,2024-12-29,Expense,Entertainment,1498.2871,Other,0
4660,2024-03-21,Income,Utilities,2885.4315737779,Credit Card,1
4661,2024-08-10,Expense,Utilities,2063.604794,Other,0
4662,2024-04-09,Expense,Childcare,2549.8658925,Cash,1
4663,2024-06-16,Income,Groceries,1188.80452277,Credit Card,0
4664,2024-12-08,Expense,Phone,2803.49384287674,Bank Transfer,0
4665,2024-01-25,Income,Subscriptions,2884.4178027,Debit Card,0
4666,2024-04-04,Income,Transportation,663.9836,Credit Card,0
4667,2024-09-24,Income,Rent/Mortgage,4162.2314473257,Cash,0
4668,2024-07-08,Expense,Gifts/Donations,1166.641849,Credit Card,1
4669,2024-05-29,Expense,Phone,1897.5,Other,1
4670,2024-05-18,Income,Transportation,1782.20984,Bank Transfer,0
4671,2024-02-25,Income,Phone,1092.85,Debit Card,1
4672,2024-04-10,Expense,Travel,4836.351996,Bank Transfer,1
4673,2024-01-01,Income,Childcare,854.8513124,Other,0
4674,2024-11-01,Expense,Transportation,4341.123006735,Credit Card,1
4675,2024-09-26,Expense,Entertainment,3589.38356555,Bank Transfer,0
4676,2024-10-26,Expense,Groceries,3380.88064,Bank Transfer,0
4677,2024-02-25,Income,Debt Repayment,2689.308,Bank Transfer,0
4678,2024-05-29,Expense,Childcare,1561.35921403,Cash,0
4679,2024-11-18,Income,Transportation,2833.639779,Cash,0
4680,2024-07-02,Income,Entertainment,2538.78100375397,Other,0
4681,2024-09-24,Expense,Subscriptions,358.94,Other,0
4682,2024-09-30,Income,Transportation,4296.56901,Credit Card,0
4683,2024-02-29,Expense,Debt Repayment,4725.43657073862,Bank Transfer,1
4684,2024-03-31,Income,Dining Out,644.3401,Cash,1
4685,2024-02-03,Expense,Transportation,4036.36662,Credit Card,1
4686,2024-10-01,Income,Shopping,2094.93,Bank Transfer,1
4687,2024-01-21,Expense,Subscriptions,2363.4333973,Bank Transfer,0
4688,2024-05-05,Expense,Groceries,1264.320553,Credit Card,0
4689,2024-01-19,Income,Healthcare,4313.4307,Other,0
4690,2024-10-11,Income,Transportation,110.152,Credit Card,0
4691,2024-06-22,Expense,Subscriptions,1234.6137272,Bank Transfer,0
4692,2024-02-07,Income,Healthcare,1576.83855601,Cash,0
4693,2024-08-01,Expense,Insurance,4912.31457,Cash,0
4694,2024-05-31,Expense,Subscriptions,2350.62094,Debit Card,0
4695,2024-04-17,Income,Transportation,773.81439233,Other,1
4696,2024-09-11,Income,Travel,2304.6648,Debit Card,1
4697,2024-03-27,Expense,Dining Out,4280.6192,Debit Card,1
4698,2024-08-19,Income,Dining Out,98.7,Debit Card,0
4699,2024-06-19,Expense,Phone,4899.54292688,Bank Transfer,1
4700,2024-08-14,Expense,Entertainment,4124.33734224593,Cash,0
4701,2024-12-10,Income,Insurance,4476.6334115,Cash,1
4702,2024-08-27,Expense,Entertainment,4808.188477639,Cash,1
4703,2024-01-19,Expense,Childcare,3368.32398,Credit Card,0
4704,2024-02-12,Income,Entertainment,4249.75599875,Credit Card,1
4705,2024-10-25,Expense,Travel,1496.25809791,Cash,0
4706,2024-06-09,Income,Dining Out,2317.498,Bank Transfer,1
4707,2024-10-20,Expense,Rent/Mortgage,3199.81,Cash,1
4708,2024-10-29,Income,Entertainment,3684.257,Credit Card,0
4709,2024-12-31,Income,Travel,2052.874,Debit Card,1
4710,2024-02-20,Expense,Groceries,820.3,Debit Card,0
4711,2024-06-13,Expense,Travel,2817.7,Bank Transfer,0
4712,2024-10-22,Expense,Phone,2431.63756513353,Cash,0
4713,2024-05-07,Income,Groceries,2160.72310645,Bank Transfer,1
4714,2024-02-05,Expense,Education,1678.42202352,Debit Card,1
4715,2024-03-02,Expense,Gifts/Donations,3392.448,Credit Card,0
4716,2024-12-15,Expense,Dining Out,3725.48186,Other,0
4717,2024-10-28,Income,Dining Out,4229.8825435,Credit Card,1
4718,2024-03-31,Expense,Transportation,4400.67,Bank Transfer,0
4719,2024-06-02,Income,Phone,1966.9,Debit Card,0
4720,2024-11-23,Expense,Debt Repayment,2453.5594,Other,0
4721,2024-12-23,Income,Rent/Mortgage,96.462,Cash,0
4722,2024-08-06,Expense,Gifts/Donations,1255.1,Credit Card,1
4723,2024-12-22,Income,Transportation,2734.9,Cash,0
4724,2024-02-14,Income,Gifts/Donations,3288.7770167966,Debit Card,1
4725,2024-05-15,Expense,Gifts/Donations,4210.97870104,Debit Card,0
4726,2024-05-08,Expense,Utilities,796.5043905237,Cash,1
4727,2024-06-26,Income,Transportation,3610.122,Cash,1
4728,2024-10-09,Income,Phone,2958.4563345,Cash,0
4729,2024-09-02,Expense,Childcare,4056.15999,Credit Card,1
4730,2024-07-08,Expense,Entertainment,4599.4,Bank Transfer,1
4731,2024-03-10,Expense,Rent/Mortgage,1678.5,Cash,1
4732,2024-12-12,Expense,Entertainment,4201.5,Credit Card,1
4733,2024-07-01,Expense,Travel,26.5954075,Cash,0
4734,2024-10-18,Expense,Education,4407.67256952169,Debit Card,0
4735,2024-08-09,Income,Gifts/Donations,4847.93972,Bank Transfer,1
4736,2024-04-06,Expense,Transportation,825.308603,Cash,1
4737,2024-03-05,Income,Debt Repayment,1169.64,Credit Card,0
4738,2024-04-27,Income,Debt Repayment,2433.4238,Debit Card,0
4739,2024-12-11,Expense,Dining Out,1798.44013,Bank Transfer,1
4740,2024-08-21,Income,Subscriptions,850.8285138966,Debit Card,0
4741,2024-07-03,Income,Gifts/Donations,3443.46,Debit Card,0
4742,2024-06-15,Expense,Rent/Mortgage,1313.6,Bank Transfer,1
4743,2024-04-19,Income,Healthcare,3127.2229065643,Cash,0
4744,2024-10-24,Expense,Healthcare,499.7023107155,Debit Card,1
4745,2024-04-29,Expense,Subscriptions,1177.2481,Credit Card,0
4746,2024-05-06,Expense,Dining Out,2897.9723396,Other,0
4747,2024-10-06,Expense,Transportation,4086.82531,Bank Transfer,0
4748,2024-09-21,Expense,Subscriptions,4524.115,Other,1
4749,2024-06-26,Income,Education,3282.5,Debit Card,1
4750,2024-06-13,Expense,Shopping,2998.1848160593,Bank Transfer,0
4751,2024-09-21,Income,Insurance,2290.91795,Debit Card,0
4752,2024-08-18,Expense,Groceries,951.6875541347,Bank Transfer,0
4753,2024-01-19,Expense,Childcare,1213.32,Bank Transfer,0
4754,2024-05-14,Expense,Subscriptions,2479.6009,Debit Card,1
4755,2024-03-08,Income,Education,4268.3983931,Debit Card,0
4756,2024-02-13,Income,Groceries,3423.63796,Bank Transfer,0
4757,2024-04-18,Expense,Utilities,1487.5640629079,Cash,0
4758,2024-01-23,Income,Dining Out,1392.378109548,Other,1
4759,2024-01-17,Expense,Utilities,1549.88,Bank Transfer,1
4760,2024-11-02,Expense,Shopping,2630.6,Other,1
4761,2024-02-02,Expense,Childcare,558.5809,Cash,0
4762,2024-04-17,Income,Subscriptions,4957.8,Cash,0
4763,2024-05-21,Income,Insurance,4123.1287,Other,1
4764,2024-09-01,Income,Groceries,4367.494732041,Bank Transfer,0
4765,2024-12-29,Expense,Gifts/Donations,620.9,Bank Transfer,1
4766,2024-08-25,Expense,Healthcare,1745.67436658898,Credit Card,0
4767,2024-02-21,Expense,Shopping,1095.25,Other,0
4768,2024-08-12,Expense,Phone,2045.328203,Cash,0
4769,2024-10-25,Income,Internet,998.66,Cash,0
4770,2024-01-20,Income,Dining Out,1365.873356,Cash,0
4771,2024-03-22,Income,Travel,1130.48553014536,Credit Card,1
4772,2024-03-30,Income,Internet,1803.8712768,Credit Card,1
4773,2024-10-16,Expense,Groceries,4112.2993133547,Other,1
4774,2024-08-27,Income,Utilities,2653.4830463873,Cash,0
4775,2024-04-10,Income,Debt Repayment,995.28,Cash,1
4776,2024-02-02,Income,Dining Out,3886.581,Other,1
4777,2024-02-14,Income,Healthcare,2394.0,Other,1
4778,2024-01-24,Expense,Dining Out,4274.805,Debit Card,1
4779,2024-09-23,Expense,Education,1974.85865093,Bank Transfer,1
4780,2024-02-04,Expense,Utilities,3730.923813297,Cash,1
4781,2024-02-19,Income,Phone,3478.8888141206,Bank Transfer,1
4782,2024-01-15,Expense,Insurance,4065.9,Other,0
4783,2024-03-05,Income,Travel,1127.2593122,Bank Transfer,1
4784,2024-01-10,Expense,Phone,4134.32,Debit Card,1
4785,2024-07-15,Income,Healthcare,2405.48,Other,1
4786,2024-06-11,Income,Transportation,677.4,Bank Transfer,1
4787,2024-03-02,Expense,Subscriptions,1322.8663884,Bank Transfer,0
4788,2024-11-02,Expense,Childcare,1083.363174657,Cash,0
4789,2024-08-14,Income,Travel,3626.614437446,Debit Card,0
4790,2024-08-03,Income,Shopping,480.937277,Other,0
4791,2024-09-14,Expense,Education,4651.326,Credit Card,0
4792,2024-12-23,Expense,Childcare,180.936208,Cash,0
4793,2024-09-12,Income,Travel,2213.758,Bank Transfer,1
4794,2024-09-15,Income,Subscriptions,3333.5607,Cash,0
4795,2024-08-22,Income,Entertainment,3170.78412,Bank Transfer,0
4796,2024-06-25,Expense,Transportation,714.228671,Cash,0
4797,2024-01-05,Income,Groceries,551.63,Bank Transfer,1
4798,2024-08-10,Income,Internet,341.3344731,Cash,0
4799,2024-07-15,Expense,Internet,3692.1642842,Cash,1
4800,2024-10-06,Income,Debt Repayment,9.3099396,Cash,0
4801,2024-07-14,Expense,Groceries,2480.89,Bank Transfer,0
4802,2024-12-23,Expense,Phone,646.0,Bank Transfer,0
4803,2024-09-01,Income,Education,2757.9272572792,Bank Transfer,0
4804,2024-09-18,Expense,Insurance,4552.1633763825,Cash,0
4805,2024-09-09,Expense,Groceries,3537.203747,Credit Card,1
4806,2024-06-01,Income,Shopping,4001.32,Cash,0
4807,2024-11-04,Income,Internet,1667.5838612,Credit Card,1
4808,2024-09-25,Income,Dining Out,40.63138619036,Debit Card,0
4809,2024-03-19,Income,Subscriptions,3090.3,Credit Card,0
4810,2024-12-17,Expense,Childcare,687.328323025,Cash,0
4811,2024-09-29,Income,Travel,1137.17356,Credit Card,1
4812,2024-04-18,Expense,Entertainment,3538.8478267,Other,1
4813,2024-12-07,Income,Childcare,337.8,Credit Card,0
4814,2024-07-13,Expense,Utilities,1295.2,Debit Card,0
4815,2024-01-15,Expense,Internet,3353.36,Bank Transfer,0
4816,2024-02-23,Income,Healthcare,726.11077188851,Debit Card,0
4817,2024-12-28,Expense,Travel,2869.89636023,Credit Card,0
4818,2024-03-28,Expense,Transportation,1902.7653731461,Bank Transfer,0
4819,2024-11-20,Income,Travel,4221.4,Cash,1
4820,2024-10-14,Income,Groceries,741.4,Credit Card,1
4821,2024-08-22,Expense,Debt Repayment,4444.0,Credit Card,1
4822,2024-04-01,Expense,Groceries,1401.84751,Cash,0
4823,2024-01-16,Income,Utilities,3631.56853132994,Credit Card,1
4824,2024-06-14,Expense,Travel,4307.72,Bank Transfer,0
4825,2024-10-30,Expense,Groceries,239.56,Other,0
4826,2024-04-07,Expense,Debt Repayment,1193.799201,Bank Transfer,0
4827,2024-08-03,Expense,Transportation,152.414067,Credit Card,0
4828,2024-04-21,Income,Healthcare,3550.6,Other,0
4829,2024-08-07,Income,Debt Repayment,3800.5659527,Credit Card,1
4830,2024-12-23,Expense,Entertainment,4736.697504366,Credit Card,0
4831,2024-09-05,Income,Utilities,150.55,Debit Card,0
4832,2024-12-02,Expense,Internet,1711.2,Credit Card,0
4833,2024-01-17,Income,Shopping,335.582,Credit Card,1
4834,2024-07-13,Income,Groceries,1474.4425568,Cash,0
4835,2024-03-13,Expense,Gifts/Donations,3758.7424694871,Debit Card,0
4836,2024-02-06,Expense,Debt Repayment,168.925466721,Other,0
4837,2024-02-13,Income,Subscriptions,2378.1952498274,Credit Card,1
4838,2024-01-04,Income,Phone,1768.2631815033,Bank Transfer,1
4839,2024-12-17,Income,Phone,340.7,Debit Card,1
4840,2024-11-26,Income,Entertainment,3768.58282162,Other,0
4841,2024-07-31,Income,Groceries,4016.6506435,Bank Transfer,1
4842,2024-11-11,Expense,Debt Repayment,549.65620556,Bank Transfer,0
4843,2024-03-28,Income,Gifts/Donations,717.299368247,Bank Transfer,0
4844,2024-03-06,Income,Travel,4682.7576969833,Bank Transfer,0
4845,2024-12-21,Income,Utilities,914.761459,Cash,0
4846,2024-11-01,Expense,Travel,4738.205113,Bank Transfer,1
4847,2024-01-26,Expense,Internet,4488.703098648,Credit Card,1
4848,2024-11-05,Expense,Education,608.9879,Bank Transfer,0
4849,2024-11-23,Expense,Internet,4969.64647822749,Debit Card,0
4850,2024-06-17,Expense,Transportation,2095.4036242,Bank Transfer,0
4851,2024-06-24,Expense,Phone,1669.651,Credit Card,0
4852,2024-04-09,Income,Insurance,3558.37122777,Bank Transfer,0
4853,2024-11-16,Expense,Insurance,1557.28,Cash,1
4854,2024-02-28,Income,Insurance,2565.451,Debit Card,1
4855,2024-08-09,Expense,Shopping,3181.3613284,Debit Card,0
4856,2024-05-12,Income,Dining Out,904.9118948,Other,0
4857,2024-08-14,Expense,Shopping,2734.62145685003,Credit Card,1
4858,2024-01-11,Expense,Internet,4387.0,Credit Card,0
4859,2024-09-05,Expense,Internet,4197.4,Other,0
4860,2024-06-12,Income,Healthcare,4276.48076814,Debit Card,0
4861,2024-04-19,Income,Education,1621.237,Debit Card,1
4862,2024-06-07,Expense,Education,271.7236879,Other,1
4863,2024-03-03,Expense,Groceries,226.13,Bank Transfer,1
4864,2024-08-23,Income,Childcare,1791.4,Bank Transfer,0
4865,2024-07-20,Income,Shopping,260.13710421,Debit Card,0
4866,2024-09-18,Income,Internet,3288.3142644267,Cash,0
